ct,tot_,moe_,tot_asian_indian,moe_asian_indian,tot_bangladeshi,moe_bangladeshi,tot_bhutanese,moe_bhutanese,tot_burmese,moe_burmese,tot_cambodian,moe_cambodian,"tot_chinese,_except_taiwanese","moe_chinese,_except_taiwanese",tot_filipino,moe_filipino,tot_hmong,moe_hmong,tot_indonesian,moe_indonesian,tot_japanese,moe_japanese,tot_korean,moe_korean,tot_laotian,moe_laotian,tot_malaysian,moe_malaysian,tot_mongolian,moe_mongolian,tot_nepalese,moe_nepalese,tot_okinawan,moe_okinawan,tot_pakistani,moe_pakistani,tot_sri_lankan,moe_sri_lankan,tot_taiwanese,moe_taiwanese,tot_thai,moe_thai,tot_vietnamese,moe_vietnamese,"tot_other_asian,_specified","moe_other_asian,_specified","tot_other_asian,_not_specified","moe_other_asian,_not_specified"
36047096600,239,244,168,227,0,13,0,13,0,13,0,13,27,44,44,78,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047096800,220,201,7,10,0,13,0,13,0,13,0,13,81,97,27,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,105,171
36047097000,271,326,0,13,0,13,0,13,0,13,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,262,325
36047097400,60,50,28,31,0,13,0,13,0,13,0,13,11,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,40,0,13,0,13,0,13,0,13
36047098200,33,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,54
36047098400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047098600,88,88,0,13,0,13,0,13,0,13,0,13,88,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047098800,210,212,12,20,0,13,0,13,0,13,0,13,198,208,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047099000,48,54,0,13,0,13,0,13,0,13,0,13,0,13,33,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,22
36047099200,60,55,20,30,0,13,0,13,0,13,0,13,16,24,24,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047099400,136,155,136,155,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047099600,103,102,6,9,0,13,0,13,0,13,0,13,97,101,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047099800,21,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047100400,40,34,0,13,0,13,0,13,0,13,0,13,25,29,15,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047100600,109,89,0,13,57,91,0,13,0,13,0,13,38,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,17
36047100800,65,54,8,12,0,13,0,13,0,13,0,13,36,42,21,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047101000,94,69,0,13,0,13,0,13,0,13,0,13,59,63,13,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,11,17
36047101200,161,96,73,80,0,13,0,13,0,13,0,13,54,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,54
36047101400,55,44,4,7,0,13,0,13,0,13,0,13,43,42,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047101600,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047101800,219,210,2,4,0,13,0,13,0,13,0,13,175,185,28,36,0,13,0,13,14,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047102000,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047102200,239,154,37,33,0,13,0,13,0,13,0,13,152,130,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,79
36047102400,58,71,58,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047102600,92,72,49,80,0,13,0,13,0,13,0,13,43,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047102801,152,138,95,124,0,13,0,13,0,13,0,13,54,65,0,13,0,13,0,13,3,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047102802,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047103401,75,113,75,113,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047103402,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047105801,282,275,0,18,0,18,0,18,0,18,0,18,108,142,0,18,0,18,0,18,0,18,4,32,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,170,240,0,18
36047105804,318,238,34,55,0,18,0,18,0,18,0,18,81,84,15,23,0,18,0,18,0,18,188,256,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047107001,8,10,0,13,0,13,0,13,0,13,0,13,0,13,3,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13
36047107002,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047107003,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047107800,170,250,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,170,250,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047109800,109,102,61,91,0,13,0,13,0,13,0,13,48,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047110400,24,27,4,5,0,13,0,13,0,13,0,13,0,13,17,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,6,0,13
36047110600,19,27,0,13,0,13,0,13,0,13,0,13,5,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23
36047111000,43,62,0,13,0,13,0,13,0,13,0,13,43,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047111600,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047111800,226,298,226,298,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047112000,49,84,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,84,0,13,0,13,0,13,0,13,0,13,0,13
36047112200,115,109,0,13,0,13,0,13,69,110,0,13,46,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047112400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047112600,148,198,0,13,0,13,0,13,0,13,0,13,148,198,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047112800,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047113000,52,69,11,19,0,13,0,13,0,13,0,13,0,13,41,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047113200,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047113400,8,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047114201,39,32,0,13,0,13,0,13,0,13,0,13,39,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047114202,18,15,12,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047114400,67,70,37,62,0,13,0,13,0,13,0,13,26,29,0,13,0,13,0,13,4,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047114600,314,234,187,188,0,13,0,13,0,13,0,13,109,96,17,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,13,0,13,0,13,0,13,0,13,0,13,0,13
36047115000,35,43,22,36,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19
36047115200,302,413,47,74,0,13,0,13,0,13,0,13,0,13,255,400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047115600,26,39,26,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047115800,39,59,1,3,38,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047116000,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047116200,126,132,126,132,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047116400,85,120,79,119,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047116600,291,185,172,114,119,169,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047116800,84,61,74,59,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047117000,43,79,0,13,0,13,0,13,0,13,0,13,0,13,21,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,73,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047117201,69,63,23,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46,45
36047117202,91,73,46,56,0,13,0,13,0,13,0,13,25,32,0,13,0,13,0,13,20,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047117400,38,63,19,34,0,13,0,13,0,13,0,13,19,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047117601,65,48,32,37,0,13,0,13,0,13,0,13,0,13,16,24,0,13,0,13,0,13,17,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047117602,166,153,105,145,0,13,0,13,0,13,0,13,26,29,29,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13
36047117800,241,147,103,89,41,80,0,13,0,13,0,13,72,49,0,13,0,13,0,13,1,2,17,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11
36047118000,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047118201,249,161,51,72,0,13,0,13,0,13,0,13,198,152,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047118202,318,345,58,61,0,13,0,13,0,13,0,13,194,318,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,66,111
36047118400,435,199,64,69,0,13,0,13,0,13,0,13,371,216,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047118600,999,530,429,318,151,217,0,13,0,13,0,13,383,383,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,28,0,13,0,13,0,13,6,9,0,13,12,18
36047118800,1021,547,761,475,260,286,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047119000,175,153,68,75,0,13,0,13,0,13,0,13,26,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,81,131
36047119200,189,242,145,234,0,13,0,13,0,13,0,13,14,21,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13
36047119400,676,849,0,18,647,843,0,18,0,18,0,18,29,127,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047119600,708,265,264,175,307,210,0,18,0,18,0,18,10,15,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,28,0,18,0,18,0,18,0,18,0,18,110,102
36047119800,27,36,0,13,0,13,0,13,0,13,0,13,27,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047120000,891,426,429,452,296,298,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,158,169
36047120200,630,383,393,311,46,62,0,13,0,13,0,13,131,141,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,18,0,13,50,78
36047120801,659,407,0,18,659,407,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047120802,21,36,21,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047120803,4,8,4,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047121000,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047121400,8,15,0,13,0,13,0,13,0,13,0,13,8,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047122000,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047123700,23,25,0,18,0,18,0,18,0,18,0,18,12,18,0,18,0,18,0,18,11,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36047150200,237,155,18,20,0,13,0,13,0,13,0,13,145,143,18,21,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,51,0,13,0,13,0,13,13,21
36047152200,1279,611,330,120,40,52,0,13,0,13,0,13,267,218,118,87,0,13,0,13,0,13,52,63,0,13,0,13,0,13,0,13,0,13,472,594,0,13,0,13,0,13,0,13,0,13,0,13
36047990100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061000100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061000201,667,205,4,8,0,13,0,13,0,13,0,13,604,196,0,13,0,13,0,13,0,13,1,2,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,69,0,13,15,25
36061000202,1199,545,0,18,0,18,0,18,0,18,0,18,1151,557,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,43,68,0,18,5,11,0,18,0,18
36061000500,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061000600,5455,772,28,43,0,20,0,20,0,20,0,20,5130,704,26,43,0,20,0,20,29,47,39,64,30,48,0,20,0,20,40,68,0,20,0,20,0,20,0,20,0,20,0,20,0,20,133,187
36061000700,1585,468,244,177,0,18,0,18,0,18,0,18,916,320,162,182,0,18,0,18,118,146,18,28,0,18,0,18,0,18,0,18,0,18,0,18,0,18,62,101,13,20,52,84,0,18,0,18
36061000800,7809,1186,0,18,0,18,0,18,0,18,0,18,7640,1164,83,76,0,18,0,18,8,13,11,22,0,18,11,19,41,57,0,18,0,18,0,18,0,18,0,18,0,18,15,24,0,18,0,18
36061000900,462,132,166,88,0,13,0,13,0,13,0,13,137,72,52,45,0,13,0,13,10,13,78,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,19,0,13,3,4,0,13,0,13
36061001001,207,94,36,40,0,13,0,13,0,13,0,13,127,68,5,9,0,13,7,12,0,13,29,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,7,0,13,0,13,0,13
36061001002,1040,411,234,354,0,18,0,18,0,18,0,18,737,220,0,18,0,18,0,18,21,34,48,56,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061001200,775,232,12,18,0,13,0,13,0,13,0,13,671,240,0,13,0,13,18,26,40,43,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,0,13,26,39,0,13,0,13
36061001300,1442,502,262,165,0,13,0,13,0,13,0,13,663,351,149,142,0,13,0,13,10,18,109,84,0,13,0,13,0,13,0,13,0,13,0,13,19,32,90,101,0,13,0,13,114,187,26,35
36061001401,402,170,10,15,0,13,0,13,0,13,0,13,253,146,47,54,0,13,0,13,15,24,42,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,44,0,13,0,13
36061001402,1165,578,73,99,0,13,0,13,0,13,0,13,942,568,30,35,0,13,0,13,53,44,56,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,11,0,13,5,9,0,13,0,13
36061001501,1887,483,96,73,0,18,0,18,17,29,0,18,1664,461,15,24,0,18,0,18,48,81,47,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061001502,2034,572,324,179,0,18,0,18,0,18,0,18,1157,497,148,148,0,18,0,18,83,68,218,146,0,18,0,18,0,18,0,18,0,18,43,56,0,18,0,18,0,18,0,18,0,18,61,65
36061001600,6178,1060,29,45,36,48,0,18,0,18,0,18,5853,1079,44,69,0,18,0,18,29,45,40,62,0,18,36,59,0,18,0,18,0,18,12,24,0,18,0,18,0,18,73,88,26,49,0,18
36061001800,3442,759,148,94,0,18,0,18,0,18,0,18,2935,780,24,41,0,18,0,18,76,59,38,41,0,18,0,18,0,18,0,18,0,18,15,23,0,18,40,41,0,18,166,171,0,18,0,18
36061002000,825,197,85,84,0,18,0,18,0,18,0,18,739,204,0,18,0,18,0,18,1,2,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061002100,1147,526,470,433,0,18,0,18,0,18,44,73,414,288,0,18,0,18,0,18,1,3,201,183,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,29
36061002201,1131,430,90,96,0,18,0,18,0,18,0,18,787,378,111,125,0,18,0,18,0,18,8,14,0,18,0,18,0,18,0,18,0,18,135,214,0,18,0,18,0,18,0,18,0,18,0,18
36061002202,423,184,30,36,26,43,0,13,0,13,0,13,254,176,13,20,0,13,0,13,9,15,39,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,44,65,0,13,0,13
36061002400,822,443,11,18,0,13,0,13,0,13,0,13,692,433,56,87,0,13,0,13,0,13,26,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,51,0,13,3,6
36061002500,1832,259,0,18,0,18,0,18,0,18,0,18,1796,256,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,25,40,0,18,11,36
36061002601,845,311,0,13,77,113,0,13,0,13,0,13,740,328,0,13,0,13,0,13,11,18,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061002602,481,243,11,21,0,13,0,13,0,13,0,13,330,229,0,13,0,13,0,13,58,72,49,80,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,34
36061002700,994,349,5,9,0,13,0,13,0,13,0,13,962,347,0,13,0,13,4,7,0,13,0,13,0,13,10,11,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,8,11
36061002800,1044,390,9,15,0,18,0,18,0,18,0,18,896,386,63,66,0,18,0,18,35,43,22,30,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,8,16,11,18,0,18,0,18
36061002901,53,66,0,13,0,13,0,13,0,13,0,13,36,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,30
36061002902,3530,679,38,59,0,13,0,13,0,13,0,13,3292,685,0,13,0,13,0,13,32,51,143,126,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,22,0,13,0,13
36061003001,601,303,27,29,0,13,0,13,0,13,0,13,438,286,54,67,0,13,0,13,0,13,82,79,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061003002,446,180,64,54,0,13,0,13,0,13,0,13,313,154,20,32,0,13,0,13,26,34,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,0,13
36061003100,770,260,101,51,0,13,0,13,0,13,0,13,480,251,16,23,0,13,0,13,103,92,43,36,0,13,0,13,0,13,0,13,0,13,4,6,0,13,4,7,0,13,0,13,8,11,11,20
36061003200,693,346,129,148,0,18,0,18,0,18,0,18,449,370,9,19,0,18,0,18,94,99,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,22,0,18,0,18,0,18
36061003300,730,319,219,140,0,18,0,18,0,18,0,18,261,219,74,98,0,18,0,18,13,20,124,102,0,18,0,18,0,18,0,18,0,18,18,27,9,19,0,18,1,3,0,18,0,18,11,18
36061003400,816,252,151,142,0,18,0,18,0,18,0,18,307,155,80,88,0,18,0,18,69,82,83,79,0,18,0,18,0,18,0,18,0,18,0,18,0,18,27,42,0,18,99,158,0,18,0,18
36061003601,882,206,66,51,40,62,0,13,0,13,0,13,661,204,2,3,0,13,0,13,21,23,70,87,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,21,0,13,0,13,0,13,0,13
36061003602,522,184,65,52,0,13,0,13,0,13,0,13,305,155,28,26,0,13,0,13,11,18,74,45,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,15,22,0,13,16,22
36061003700,585,538,394,519,0,13,0,13,0,13,0,13,161,135,0,13,0,13,0,13,0,13,14,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,19
36061003800,1437,444,189,253,0,18,0,18,0,18,0,18,861,315,115,128,0,18,0,18,152,160,85,95,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,35,69,0,18,0,18
36061003900,1557,1000,579,589,0,18,0,18,0,18,0,18,230,177,9,16,0,18,0,18,57,61,58,69,0,18,0,18,0,18,0,18,0,18,0,18,0,18,613,802,11,19,0,18,0,18,0,18
36061004001,276,170,72,116,0,13,0,13,0,13,0,13,58,59,0,13,0,13,0,13,14,23,17,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,86,141,0,13,29,46,0,13,0,13
