ct,tot_,moe_,tot_not_hispanic,moe_not_hispanic,tot_hispanic,moe_hispanic,tot_mexican,moe_mexican,tot_puerto_rican,moe_puerto_rican,tot_cuban,moe_cuban,tot_dominican,moe_dominican,tot_central_american,moe_central_american,tot_costa_rican,moe_costa_rican,tot_guatemalan,moe_guatemalan,tot_honduran,moe_honduran,tot_nicaraguan,moe_nicaraguan,tot_panamanian,moe_panamanian,tot_salvadoran,moe_salvadoran,tot_other_central_american,moe_other_central_american,tot_south_american,moe_south_american,tot_argentinean,moe_argentinean,tot_bolivian,moe_bolivian,tot_chilean,moe_chilean,tot_colombian,moe_colombian,tot_ecuadorian,moe_ecuadorian,tot_paraguayan,moe_paraguayan,tot_peruvian,moe_peruvian,tot_uruguayan,moe_uruguayan,tot_venezuelan,moe_venezuelan,tot_other_south_american,moe_other_south_american,tot_other_hispanic_or_latino,moe_other_hispanic_or_latino,tot_spaniard,moe_spaniard,tot_spanish,moe_spanish,tot_spanish_american,moe_spanish_american,tot_all_other_hispanic_or_latino,moe_all_other_hispanic_or_latino
36081051100,2562,509,1756,435,806,282,58,83,90,123,70,70,55,57,44,37,0,13,28,30,16,24,0,13,0,13,0,13,0,13,450,215,109,108,0,13,0,13,109,89,232,149,0,13,0,13,0,13,0,13,0,13,39,47,39,47,0,13,0,13,0,13
36081051200,2724,508,2333,520,391,184,0,13,58,44,0,13,327,166,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,8,0,13,0,13,0,13,6,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081051300,2843,415,1968,335,875,427,0,13,288,243,8,12,70,103,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,478,361,25,40,0,13,0,13,207,194,111,182,0,13,42,43,0,13,93,136,0,13,31,43,0,13,2,4,0,13,29,43
36081051500,3565,618,2780,586,785,247,8,12,344,315,0,13,50,80,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,287,209,0,13,0,13,0,13,148,137,139,152,0,13,0,13,0,13,0,13,0,13,96,124,0,13,0,13,0,13,96,124
36081051600,2186,423,1817,301,369,271,0,13,37,49,0,13,102,100,131,177,9,14,0,13,0,13,0,13,0,13,122,176,0,13,92,104,0,13,0,13,0,13,92,104,0,13,0,13,0,13,0,13,0,13,0,13,7,14,0,13,0,13,0,13,7,14
36081051700,1816,404,1384,375,432,156,0,13,110,83,17,25,2,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,278,138,0,13,0,13,0,13,99,74,169,125,0,13,10,13,0,13,0,13,0,13,25,38,0,13,0,13,0,13,25,38
36081051800,2602,502,2501,491,101,99,0,13,48,45,0,13,0,13,12,17,0,13,0,13,0,13,12,17,0,13,0,13,0,13,41,60,0,13,0,13,0,13,0,13,41,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081052000,1457,293,1386,294,71,57,0,13,39,46,0,13,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,38,0,13,0,13,0,13,28,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081052100,2059,399,1522,258,537,366,0,13,71,80,0,13,14,14,31,28,0,13,0,13,0,13,0,13,0,13,31,28,0,13,343,278,0,13,0,13,0,13,20,30,315,277,0,13,0,13,8,12,0,13,0,13,78,87,0,13,0,13,0,13,78,87
36081052200,1965,332,1904,330,61,70,1,3,14,19,40,63,0,13,6,8,0,13,0,13,0,13,0,13,0,13,6,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
