ed,cd,dem,rep,con,wor,oth,blank,total
79044,17,950.0,52.0,7.0,6.0,19.0,230.0,1264.0
79045,17,814.0,47.0,3.0,8.0,12.0,206.0,1090.0
79046,17,1234.0,68.0,5.0,12.0,27.0,253.0,1599.0
79047,17,1206.0,66.0,7.0,7.0,18.0,277.0,1581.0
79048,17,209.0,9.0,0.0,2.0,4.0,34.0,258.0
79049,17,389.0,28.0,2.0,2.0,11.0,103.0,535.0
79050,17,1236.0,55.0,2.0,7.0,20.0,243.0,1563.0
79051,17,1271.0,87.0,8.0,9.0,22.0,259.0,1656.0
79052,17,1211.0,59.0,5.0,3.0,22.0,223.0,1523.0
79053,16,907.0,44.0,6.0,3.0,14.0,170.0,1144.0
79054,16,970.0,34.0,1.0,3.0,20.0,141.0,1169.0
79055,16,1098.0,35.0,6.0,2.0,17.0,123.0,1281.0
79056,16,872.0,34.0,4.0,5.0,16.0,118.0,1049.0
79057,17,530.0,28.0,4.0,2.0,12.0,121.0,697.0
79058,17,178.0,16.0,0.0,0.0,2.0,49.0,245.0
79059,17,791.0,39.0,2.0,7.0,14.0,158.0,1011.0
80001,13,198.0,14.0,1.0,0.0,8.0,69.0,290.0
80002,13,733.0,65.0,3.0,2.0,12.0,206.0,1021.0
80003,13,813.0,76.0,5.0,7.0,21.0,238.0,1160.0
80004,13,388.0,162.0,8.0,3.0,23.0,175.0,759.0
80005,13,1043.0,114.0,7.0,3.0,31.0,343.0,1541.0
80006,13,976.0,181.0,13.0,8.0,31.0,340.0,1549.0
80007,13,407.0,32.0,1.0,2.0,9.0,121.0,572.0
80008,11,979.0,85.0,5.0,9.0,24.0,276.0,1378.0
80010,13,538.0,158.0,5.0,2.0,22.0,201.0,926.0
80011,13,713.0,120.0,7.0,2.0,27.0,248.0,1117.0
80012,13,1086.0,92.0,3.0,4.0,13.0,283.0,1481.0
80013,13,1016.0,93.0,4.0,3.0,22.0,288.0,1426.0
80014,13,826.0,65.0,2.0,1.0,14.0,160.0,1068.0
80015,13,959.0,67.0,4.0,1.0,19.0,218.0,1268.0
80016,13,813.0,71.0,3.0,5.0,24.0,234.0,1150.0
80017,13,1060.0,86.0,9.0,2.0,30.0,309.0,1496.0
80018,13,674.0,138.0,13.0,3.0,22.0,231.0,1081.0
80019,13,465.0,161.0,10.0,3.0,21.0,224.0,884.0
80020,13,669.0,350.0,24.0,4.0,47.0,303.0,1397.0
80021,13,728.0,150.0,2.0,2.0,26.0,216.0,1124.0
80022,13,492.0,86.0,2.0,0.0,11.0,117.0,708.0
80023,13,772.0,292.0,12.0,3.0,40.0,303.0,1422.0
80024,13,637.0,134.0,10.0,3.0,30.0,215.0,1029.0
80025,11,386.0,47.0,1.0,0.0,7.0,94.0,535.0
80026,13,940.0,123.0,6.0,3.0,29.0,250.0,1351.0
80027,12,284.0,25.0,0.0,5.0,9.0,63.0,386.0
80028,13,126.0,14.0,0.0,0.0,2.0,20.0,162.0
80029,13,855.0,62.0,7.0,3.0,32.0,221.0,1180.0
80030,13,974.0,88.0,7.0,6.0,16.0,256.0,1347.0
80031,12,474.0,32.0,1.0,5.0,9.0,125.0,646.0
80032,12,353.0,34.0,2.0,2.0,11.0,93.0,495.0
80033,12,138.0,12.0,0.0,1.0,5.0,33.0,189.0
80034,12,1143.0,70.0,0.0,4.0,26.0,266.0,1509.0
80035,12,1164.0,67.0,4.0,5.0,19.0,272.0,1531.0
80036,12,541.0,24.0,3.0,2.0,8.0,129.0,707.0
80037,12,1025.0,47.0,6.0,7.0,23.0,227.0,1335.0
80038,12,1046.0,46.0,4.0,6.0,23.0,237.0,1362.0
80039,11,2.0,0.0,0.0,0.0,0.0,0.0,2.0
80040,11,1054.0,107.0,2.0,6.0,28.0,245.0,1442.0
80041,13,984.0,250.0,6.0,3.0,31.0,304.0,1578.0
80042,13,1143.0,229.0,8.0,7.0,26.0,363.0,1776.0
80043,13,1054.0,234.0,13.0,3.0,35.0,373.0,1712.0
80044,13,1011.0,96.0,9.0,8.0,28.0,238.0,1390.0
80045,13,977.0,99.0,4.0,10.0,12.0,299.0,1401.0
80046,11,641.0,55.0,0.0,3.0,8.0,140.0,847.0
80047,13,512.0,74.0,2.0,4.0,17.0,178.0,787.0
80048,13,720.0,88.0,3.0,2.0,14.0,171.0,998.0
80049,15,650.0,53.0,0.0,1.0,21.0,156.0,881.0
80050,13,834.0,69.0,6.0,4.0,15.0,253.0,1181.0
80051,15,899.0,63.0,1.0,0.0,30.0,189.0,1182.0
80052,15,90.0,6.0,0.0,0.0,2.0,11.0,109.0
80053,11,883.0,56.0,3.0,7.0,25.0,233.0,1207.0
80054,11,1582.0,51.0,4.0,5.0,41.0,224.0,1907.0
80055,11,1024.0,102.0,7.0,10.0,28.0,322.0,1493.0
80056,11,915.0,85.0,1.0,9.0,21.0,297.0,1328.0
80057,11,1053.0,87.0,5.0,8.0,28.0,298.0,1479.0
80058,11,656.0,44.0,3.0,3.0,18.0,167.0,891.0
80059,11,699.0,57.0,2.0,4.0,20.0,174.0,956.0
80060,13,195.0,106.0,6.0,1.0,14.0,91.0,413.0
80061,13,1.0,0.0,0.0,0.0,0.0,0.0,1.0
80062,11,,,,,,,
80063,11,,,,,,,
80064,11,,,,,,,
81001,14,915.0,57.0,4.0,6.0,10.0,177.0,1169.0
81002,14,1000.0,71.0,1.0,6.0,16.0,241.0,1335.0
81003,14,621.0,71.0,0.0,6.0,19.0,187.0,904.0
81004,14,743.0,49.0,2.0,2.0,6.0,121.0,923.0
81005,14,598.0,38.0,0.0,2.0,14.0,176.0,828.0
81006,14,1032.0,89.0,4.0,5.0,18.0,239.0,1387.0
81007,11,705.0,64.0,4.0,3.0,13.0,159.0,948.0
81008,11,726.0,58.0,2.0,4.0,18.0,173.0,981.0
81009,11,677.0,60.0,2.0,5.0,17.0,159.0,920.0
81010,11,890.0,103.0,3.0,3.0,35.0,267.0,1301.0
81011,11,1191.0,129.0,7.0,8.0,43.0,367.0,1745.0
81012,11,741.0,84.0,3.0,9.0,17.0,173.0,1027.0
81013,11,119.0,17.0,4.0,1.0,1.0,32.0,174.0
81014,11,954.0,133.0,6.0,4.0,36.0,230.0,1363.0
81015,11,780.0,114.0,4.0,2.0,22.0,189.0,1111.0
81016,11,598.0,66.0,2.0,0.0,17.0,128.0,811.0
81017,11,1279.0,148.0,9.0,5.0,55.0,361.0,1857.0
81018,11,826.0,55.0,3.0,2.0,17.0,209.0,1112.0
81019,11,981.0,87.0,1.0,4.0,36.0,200.0,1309.0
81020,11,722.0,62.0,5.0,8.0,17.0,156.0,970.0
81021,11,820.0,57.0,6.0,3.0,36.0,201.0,1123.0
81022,11,958.0,127.0,4.0,3.0,22.0,214.0,1328.0
81023,11,763.0,72.0,5.0,2.0,26.0,172.0,1040.0
81024,11,809.0,51.0,0.0,3.0,15.0,193.0,1071.0
81025,11,385.0,78.0,0.0,0.0,18.0,114.0,595.0
81026,11,1053.0,128.0,10.0,1.0,29.0,331.0,1552.0
81027,11,1115.0,116.0,8.0,1.0,27.0,219.0,1486.0
81028,11,1091.0,139.0,6.0,4.0,31.0,208.0,1479.0
81029,11,1037.0,131.0,6.0,0.0,31.0,237.0,1442.0
81030,11,892.0,119.0,4.0,0.0,19.0,237.0,1271.0
81031,11,1119.0,136.0,3.0,4.0,27.0,278.0,1567.0
81032,11,760.0,152.0,4.0,3.0,21.0,173.0,1113.0
81033,11,656.0,82.0,5.0,1.0,15.0,172.0,931.0
81034,11,848.0,105.0,2.0,2.0,31.0,172.0,1160.0
81035,11,810.0,110.0,5.0,2.0,33.0,158.0,1118.0
81036,11,584.0,80.0,8.0,8.0,22.0,166.0,868.0
81037,11,1044.0,141.0,9.0,2.0,34.0,271.0,1501.0
81038,11,704.0,117.0,5.0,2.0,31.0,175.0,1034.0
81039,11,738.0,122.0,4.0,4.0,25.0,213.0,1106.0
81040,11,679.0,112.0,11.0,7.0,24.0,186.0,1019.0
81041,11,554.0,198.0,13.0,1.0,40.0,220.0,1026.0
81042,11,548.0,222.0,10.0,6.0,41.0,230.0,1057.0
81043,11,680.0,252.0,19.0,6.0,44.0,334.0,1335.0
81044,11,1153.0,72.0,7.0,3.0,25.0,256.0,1516.0
81045,11,781.0,128.0,9.0,6.0,24.0,273.0,1221.0
81046,11,424.0,27.0,5.0,1.0,8.0,81.0,546.0
81047,11,1127.0,69.0,7.0,3.0,26.0,266.0,1498.0
81048,11,1241.0,86.0,3.0,8.0,32.0,286.0,1656.0
81049,11,862.0,33.0,4.0,5.0,19.0,201.0,1124.0
81050,11,762.0,56.0,3.0,2.0,22.0,276.0,1121.0
81051,11,729.0,63.0,2.0,1.0,16.0,187.0,998.0
81052,11,812.0,41.0,1.0,2.0,21.0,156.0,1033.0
81053,11,964.0,90.0,7.0,6.0,27.0,283.0,1377.0
81054,11,1131.0,117.0,5.0,13.0,34.0,241.0,1541.0
81055,11,292.0,30.0,6.0,2.0,7.0,56.0,393.0
81056,11,620.0,77.0,2.0,1.0,23.0,148.0,871.0
81057,11,859.0,50.0,3.0,11.0,20.0,178.0,1121.0
81058,11,724.0,59.0,4.0,1.0,25.0,180.0,993.0
81059,11,778.0,43.0,5.0,5.0,14.0,193.0,1038.0
81060,11,,,,,,,
81061,11,,,,,,,
81062,11,,,,,,,
81063,11,,,,,,,
82001,13,570.0,375.0,39.0,5.0,44.0,252.0,1285.0
82002,13,234.0,140.0,16.0,1.0,24.0,122.0,537.0
82003,13,675.0,235.0,20.0,3.0,31.0,233.0,1197.0
82004,13,697.0,222.0,19.0,2.0,24.0,266.0,1230.0
82005,13,568.0,174.0,17.0,4.0,23.0,194.0,980.0
82006,13,450.0,367.0,22.0,5.0,39.0,226.0,1109.0
82007,13,700.0,183.0,18.0,5.0,29.0,263.0,1198.0
82008,13,604.0,217.0,11.0,6.0,38.0,255.0,1131.0
82009,13,750.0,170.0,15.0,9.0,33.0,244.0,1221.0
82011,13,869.0,127.0,6.0,9.0,24.0,272.0,1307.0
82012,13,726.0,46.0,40.0,3.0,14.0,152.0,981.0
82013,13,727.0,32.0,9.0,3.0,17.0,168.0,956.0
82015,13,868.0,184.0,24.0,12.0,30.0,229.0,1347.0
82016,13,834.0,154.0,11.0,5.0,28.0,258.0,1290.0
82017,13,81.0,18.0,0.0,1.0,2.0,23.0,125.0
82018,13,606.0,266.0,39.0,5.0,34.0,280.0,1230.0
82019,13,674.0,349.0,27.0,3.0,50.0,313.0,1416.0
82020,13,696.0,416.0,23.0,5.0,38.0,365.0,1543.0
82021,13,416.0,363.0,22.0,3.0,31.0,222.0,1057.0
82022,13,396.0,240.0,11.0,3.0,30.0,200.0,880.0
82023,13,404.0,244.0,17.0,3.0,23.0,243.0,934.0
82024,13,406.0,182.0,15.0,5.0,22.0,195.0,825.0
82025,13,915.0,138.0,10.0,6.0,37.0,320.0,1426.0
82026,13,639.0,143.0,5.0,3.0,18.0,223.0,1031.0
82027,13,567.0,195.0,7.0,5.0,26.0,209.0,1009.0
82028,13,927.0,234.0,9.0,4.0,32.0,317.0,1523.0
82029,13,868.0,147.0,10.0,7.0,28.0,244.0,1304.0
82030,13,819.0,147.0,13.0,4.0,36.0,231.0,1250.0
82031,13,691.0,183.0,10.0,8.0,26.0,268.0,1186.0
82032,13,875.0,256.0,14.0,6.0,41.0,363.0,1555.0
82033,13,642.0,203.0,11.0,9.0,20.0,254.0,1139.0
82034,13,691.0,111.0,7.0,2.0,16.0,214.0,1041.0
82035,13,319.0,43.0,0.0,1.0,6.0,103.0,472.0
82036,18,850.0,64.0,4.0,4.0,18.0,247.0,1187.0
82037,13,73.0,13.0,1.0,1.0,3.0,10.0,101.0
82038,13,605.0,181.0,14.0,1.0,14.0,238.0,1053.0
82039,13,653.0,194.0,9.0,5.0,33.0,253.0,1147.0
82040,18,697.0,75.0,5.0,5.0,19.0,206.0,1007.0
82041,13,785.0,335.0,28.0,2.0,49.0,286.0,1485.0
82042,13,763.0,342.0,23.0,4.0,62.0,282.0,1476.0
82043,13,441.0,183.0,9.0,2.0,15.0,221.0,871.0
82044,13,475.0,165.0,13.0,1.0,26.0,168.0,848.0
82045,13,13.0,6.0,0.0,0.0,0.0,4.0,23.0
82046,12,1044.0,63.0,3.0,4.0,23.0,196.0,1333.0
82047,12,805.0,49.0,4.0,1.0,25.0,163.0,1047.0
82048,12,1209.0,42.0,2.0,4.0,35.0,200.0,1492.0
82049,12,1016.0,46.0,3.0,2.0,25.0,167.0,1259.0
82050,12,821.0,49.0,0.0,3.0,20.0,128.0,1021.0
82051,12,900.0,28.0,4.0,3.0,28.0,128.0,1091.0
82052,13,5.0,3.0,0.0,0.0,0.0,3.0,11.0
82053,12,82.0,2.0,0.0,0.0,2.0,11.0,97.0
82054,12,1240.0,63.0,5.0,1.0,35.0,204.0,1548.0
82055,12,1200.0,69.0,5.0,3.0,24.0,164.0,1465.0
82056,12,1031.0,44.0,6.0,2.0,20.0,153.0,1256.0
82057,12,1224.0,53.0,1.0,4.0,32.0,191.0,1505.0
82058,12,1182.0,57.0,3.0,3.0,23.0,141.0,1409.0
82059,12,1258.0,46.0,4.0,5.0,30.0,183.0,1526.0
82060,12,1194.0,42.0,4.0,4.0,15.0,134.0,1393.0
82061,12,1152.0,49.0,6.0,3.0,23.0,161.0,1394.0
82062,12,1024.0,38.0,3.0,4.0,29.0,143.0,1241.0
82063,12,1163.0,46.0,6.0,3.0,27.0,169.0,1414.0
82064,12,1259.0,56.0,3.0,1.0,22.0,181.0,1522.0
82065,12,1115.0,46.0,2.0,3.0,26.0,185.0,1377.0
82066,12,854.0,57.0,8.0,5.0,20.0,132.0,1076.0
82067,13,238.0,68.0,4.0,3.0,8.0,91.0,412.0
82068,13,,,,,,,
82069,13,,,,,,,
82070,13,,,,,,,
82071,13,,,,,,,
82072,13,,,,,,,
82073,13,,,,,,,
82074,13,,,,,,,
82075,13,,,,,,,
82076,13,,,,,,,
82077,13,,,,,,,
82079,12,,,,,,,
83001,12,1102.0,38.0,5.0,7.0,30.0,232.0,1414.0
83002,12,1126.0,57.0,2.0,5.0,29.0,232.0,1451.0
83003,12,1229.0,69.0,2.0,5.0,36.0,264.0,1605.0
83004,12,1223.0,47.0,2.0,2.0,36.0,230.0,1540.0
83005,12,955.0,21.0,4.0,3.0,16.0,161.0,1160.0
83006,12,1255.0,46.0,3.0,3.0,31.0,223.0,1561.0
83007,12,1236.0,30.0,3.0,10.0,33.0,198.0,1510.0
83008,12,902.0,30.0,3.0,6.0,24.0,191.0,1156.0
83009,12,1016.0,46.0,6.0,4.0,19.0,215.0,1306.0
83010,12,872.0,43.0,1.0,8.0,24.0,181.0,1129.0
83011,12,1095.0,40.0,0.0,2.0,21.0,205.0,1363.0
83012,12,743.0,52.0,1.0,5.0,25.0,167.0,993.0
83013,12,761.0,40.0,2.0,7.0,16.0,149.0,975.0
83014,12,925.0,36.0,3.0,5.0,17.0,162.0,1148.0
83015,12,1080.0,37.0,6.0,2.0,23.0,249.0,1397.0
83016,12,1023.0,38.0,3.0,7.0,27.0,161.0,1259.0
83017,12,1073.0,44.0,1.0,5.0,16.0,197.0,1336.0
83018,12,704.0,25.0,4.0,1.0,18.0,142.0,894.0
83019,12,1100.0,48.0,4.0,5.0,25.0,202.0,1384.0
83020,12,1074.0,46.0,2.0,8.0,19.0,207.0,1356.0
83021,12,1157.0,35.0,2.0,7.0,29.0,238.0,1468.0
83022,12,1155.0,31.0,3.0,3.0,22.0,216.0,1430.0
83023,12,1382.0,48.0,1.0,7.0,25.0,260.0,1723.0
83024,12,911.0,36.0,2.0,6.0,27.0,181.0,1163.0
83025,12,1247.0,40.0,1.0,6.0,20.0,234.0,1548.0
83026,12,1145.0,53.0,6.0,5.0,26.0,260.0,1495.0
83027,12,746.0,47.0,5.0,6.0,10.0,133.0,947.0
83028,12,790.0,42.0,0.0,5.0,10.0,187.0,1034.0
83029,12,658.0,23.0,0.0,4.0,18.0,131.0,834.0
83030,12,1039.0,50.0,5.0,10.0,26.0,251.0,1381.0
83031,11,997.0,44.0,6.0,3.0,16.0,226.0,1292.0
83032,12,1202.0,47.0,1.0,5.0,22.0,250.0,1527.0
83033,12,1044.0,43.0,2.0,3.0,20.0,182.0,1294.0
83034,12,970.0,46.0,3.0,3.0,21.0,183.0,1226.0
83035,11,1007.0,42.0,3.0,5.0,15.0,191.0,1263.0
83036,12,715.0,28.0,1.0,3.0,14.0,138.0,899.0
83037,12,1293.0,55.0,1.0,5.0,27.0,219.0,1600.0
83038,12,874.0,49.0,5.0,6.0,17.0,201.0,1152.0
83039,12,921.0,34.0,1.0,5.0,19.0,138.0,1118.0
83040,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
83041,12,1167.0,42.0,2.0,6.0,23.0,216.0,1456.0
83042,11,623.0,32.0,0.0,3.0,16.0,139.0,813.0
83043,11,785.0,30.0,4.0,4.0,22.0,207.0,1052.0
83044,12,1248.0,48.0,6.0,7.0,39.0,212.0,1560.0
83045,12,641.0,25.0,1.0,2.0,10.0,114.0,793.0
83046,12,1120.0,76.0,6.0,4.0,25.0,218.0,1449.0
83047,12,927.0,32.0,5.0,4.0,15.0,141.0,1124.0
83048,12,1142.0,35.0,2.0,3.0,28.0,186.0,1396.0
83049,12,912.0,28.0,3.0,5.0,18.0,189.0,1155.0
83050,12,910.0,48.0,6.0,7.0,20.0,214.0,1205.0
83051,12,717.0,43.0,2.0,6.0,9.0,179.0,956.0
83052,12,878.0,42.0,4.0,5.0,22.0,197.0,1148.0
83053,12,787.0,30.0,2.0,2.0,17.0,147.0,985.0
83054,11,973.0,45.0,3.0,5.0,25.0,185.0,1236.0
83055,11,1081.0,37.0,3.0,5.0,19.0,195.0,1340.0
83056,13,,,,,,,
83057,13,,,,,,,
83058,13,,,,,,,
84001,16,1364.0,61.0,2.0,2.0,19.0,253.0,1701.0
84002,16,363.0,20.0,1.0,1.0,9.0,85.0,479.0
84003,16,1034.0,68.0,3.0,4.0,20.0,270.0,1399.0
84004,16,1064.0,61.0,3.0,6.0,23.0,244.0,1401.0
84005,16,990.0,56.0,3.0,3.0,13.0,242.0,1307.0
84006,16,1182.0,51.0,3.0,3.0,36.0,313.0,1588.0
84007,16,761.0,49.0,0.0,2.0,15.0,153.0,980.0
84008,16,1094.0,42.0,5.0,2.0,15.0,237.0,1395.0
84009,16,700.0,38.0,1.0,7.0,16.0,146.0,908.0
84010,16,929.0,48.0,4.0,5.0,22.0,169.0,1177.0
84011,16,1097.0,67.0,3.0,3.0,11.0,232.0,1413.0
84012,16,874.0,47.0,1.0,4.0,24.0,230.0,1180.0
84013,16,731.0,30.0,2.0,6.0,11.0,145.0,925.0
84014,16,600.0,17.0,0.0,3.0,11.0,77.0,708.0
84015,16,304.0,19.0,1.0,1.0,7.0,84.0,416.0
84018,17,1193.0,84.0,21.0,10.0,23.0,268.0,1599.0
84019,17,799.0,38.0,2.0,2.0,11.0,164.0,1016.0
84020,17,1068.0,51.0,3.0,4.0,22.0,222.0,1370.0
84021,8,904.0,51.0,3.0,9.0,23.0,193.0,1183.0
84022,8,1328.0,60.0,7.0,3.0,21.0,288.0,1707.0
84023,17,500.0,31.0,1.0,5.0,8.0,105.0,650.0
84024,17,206.0,14.0,1.0,0.0,7.0,41.0,269.0
84025,17,1304.0,50.0,8.0,6.0,25.0,301.0,1694.0
84026,17,871.0,38.0,6.0,10.0,11.0,194.0,1130.0
84027,8,281.0,15.0,1.0,0.0,6.0,63.0,366.0
84029,8,1155.0,54.0,4.0,9.0,26.0,258.0,1506.0
84031,8,1109.0,53.0,11.0,4.0,17.0,270.0,1464.0
84032,8,923.0,53.0,7.0,7.0,22.0,207.0,1219.0
84033,8,1101.0,73.0,16.0,7.0,21.0,239.0,1457.0
84034,8,1165.0,86.0,5.0,6.0,16.0,246.0,1524.0
84035,8,1021.0,62.0,4.0,12.0,25.0,218.0,1342.0
84036,8,1267.0,66.0,2.0,13.0,20.0,256.0,1624.0
84037,8,1024.0,45.0,3.0,6.0,16.0,212.0,1306.0
84038,8,986.0,68.0,4.0,12.0,21.0,257.0,1348.0
84039,8,1079.0,62.0,4.0,5.0,22.0,242.0,1414.0
84040,8,1000.0,68.0,2.0,8.0,20.0,239.0,1337.0
84041,8,1079.0,69.0,4.0,6.0,21.0,234.0,1413.0
84042,8,860.0,41.0,1.0,9.0,19.0,210.0,1140.0
84043,8,1079.0,42.0,7.0,7.0,27.0,226.0,1388.0
84044,8,735.0,30.0,0.0,3.0,7.0,159.0,934.0
84045,8,951.0,60.0,3.0,10.0,13.0,205.0,1242.0
84046,8,974.0,36.0,2.0,8.0,24.0,175.0,1219.0
84047,8,791.0,45.0,3.0,2.0,14.0,162.0,1017.0
84048,8,1151.0,61.0,7.0,9.0,25.0,235.0,1488.0
84049,8,772.0,31.0,1.0,8.0,25.0,137.0,974.0
84050,8,817.0,32.0,5.0,3.0,15.0,160.0,1032.0
84051,8,815.0,35.0,4.0,7.0,22.0,224.0,1107.0
84054,17,252.0,22.0,0.0,1.0,8.0,60.0,343.0
84056,17,397.0,28.0,1.0,6.0,6.0,107.0,545.0
84057,17,585.0,32.0,2.0,4.0,20.0,152.0,795.0
84058,16,956.0,39.0,3.0,4.0,12.0,195.0,1209.0
84059,8,106.0,5.0,0.0,0.0,2.0,23.0,136.0
84061,8,478.0,22.0,2.0,3.0,11.0,83.0,599.0
84062,17,,,,,,,
84063,17,,,,,,,
84064,17,,,,,,,
84065,17,,,,,,,
84067,17,,,,,,,
84068,17,,,,,,,
84069,17,,,,,,,
84070,16,,,,,,,
84071,17,,,,,,,
84072,17,,,,,,,
84073,17,,,,,,,
84074,8,,,,,,,
84075,17,,,,,,,
85001,18,1287.0,78.0,9.0,8.0,30.0,282.0,1694.0
85002,18,1021.0,71.0,5.0,7.0,31.0,237.0,1372.0
85003,18,933.0,93.0,6.0,2.0,26.0,231.0,1291.0
85004,18,1064.0,89.0,1.0,9.0,20.0,280.0,1463.0
85005,18,1238.0,80.0,7.0,7.0,32.0,306.0,1670.0
85006,18,13.0,1.0,0.0,0.0,0.0,2.0,16.0
85007,17,857.0,40.0,5.0,5.0,20.0,217.0,1144.0
85008,17,477.0,35.0,3.0,5.0,17.0,145.0,682.0
85009,18,1194.0,69.0,11.0,8.0,19.0,273.0,1574.0
85010,18,848.0,49.0,5.0,3.0,24.0,154.0,1083.0
85011,18,1088.0,55.0,9.0,5.0,24.0,264.0,1445.0
85012,18,1078.0,41.0,7.0,10.0,20.0,240.0,1396.0
85013,18,1231.0,79.0,5.0,8.0,28.0,248.0,1599.0
85014,18,1179.0,59.0,5.0,8.0,24.0,256.0,1531.0
85015,18,1232.0,55.0,5.0,7.0,32.0,194.0,1525.0
85016,18,963.0,52.0,2.0,6.0,16.0,193.0,1232.0
85017,18,769.0,58.0,2.0,4.0,24.0,146.0,1003.0
85018,18,42.0,3.0,1.0,0.0,1.0,9.0,56.0
85019,18,1014.0,55.0,8.0,4.0,16.0,230.0,1327.0
85020,18,1087.0,46.0,2.0,11.0,28.0,228.0,1402.0
85021,18,1162.0,84.0,6.0,5.0,26.0,285.0,1568.0
85022,18,1256.0,86.0,6.0,9.0,26.0,333.0,1716.0
85024,18,483.0,30.0,3.0,2.0,11.0,124.0,653.0
85027,17,620.0,29.0,2.0,2.0,19.0,142.0,814.0
85029,17,1110.0,62.0,5.0,8.0,27.0,236.0,1448.0
85030,17,847.0,75.0,5.0,4.0,26.0,208.0,1165.0
85031,17,935.0,42.0,10.0,11.0,25.0,199.0,1222.0
85032,17,733.0,50.0,1.0,5.0,10.0,169.0,968.0
85033,17,636.0,27.0,2.0,7.0,10.0,164.0,846.0
85034,17,694.0,30.0,3.0,5.0,13.0,148.0,893.0
85035,17,1182.0,66.0,5.0,6.0,12.0,248.0,1519.0
85036,17,1172.0,72.0,6.0,3.0,15.0,277.0,1545.0
85037,17,943.0,45.0,10.0,2.0,16.0,169.0,1185.0
85038,17,597.0,39.0,5.0,3.0,9.0,110.0,763.0
85039,17,1245.0,53.0,4.0,9.0,22.0,282.0,1615.0
85040,17,931.0,42.0,4.0,12.0,15.0,228.0,1232.0
85041,17,1195.0,59.0,7.0,9.0,17.0,248.0,1535.0
85042,17,945.0,34.0,3.0,3.0,15.0,184.0,1184.0
85043,17,1072.0,72.0,33.0,9.0,27.0,318.0,1531.0
85044,17,867.0,49.0,5.0,7.0,18.0,207.0,1153.0
85045,17,743.0,47.0,5.0,10.0,13.0,195.0,1013.0
85046,18,1225.0,66.0,2.0,9.0,23.0,315.0,1640.0
85047,18,494.0,35.0,6.0,3.0,9.0,106.0,653.0
85048,18,704.0,50.0,3.0,2.0,16.0,166.0,941.0
85049,18,763.0,54.0,2.0,3.0,12.0,181.0,1015.0
85050,17,913.0,58.0,7.0,3.0,15.0,221.0,1217.0
85051,18,1418.0,26.0,4.0,8.0,26.0,171.0,1653.0
85052,18,1334.0,70.0,2.0,9.0,20.0,209.0,1644.0
85053,18,931.0,32.0,2.0,1.0,15.0,143.0,1124.0
85054,17,955.0,53.0,3.0,9.0,18.0,240.0,1278.0
85055,17,908.0,54.0,4.0,6.0,19.0,210.0,1201.0
85056,22,4.0,4.0,0.0,0.0,2.0,2.0,12.0
85060,17,,,,,,,
85061,17,,,,,,,
86001,14,843.0,49.0,2.0,1.0,11.0,214.0,1120.0
86002,14,1101.0,47.0,3.0,1.0,18.0,208.0,1378.0
86003,14,99.0,6.0,0.0,0.0,4.0,23.0,132.0
86004,14,913.0,47.0,4.0,1.0,21.0,212.0,1198.0
86005,14,998.0,52.0,4.0,3.0,20.0,181.0,1258.0
86006,14,964.0,64.0,1.0,2.0,15.0,207.0,1253.0
86007,14,1170.0,109.0,6.0,10.0,16.0,246.0,1557.0
86008,14,810.0,36.0,0.0,4.0,6.0,193.0,1049.0
86009,14,1306.0,65.0,8.0,2.0,16.0,284.0,1681.0
86010,14,940.0,52.0,1.0,5.0,23.0,168.0,1189.0
86011,14,1078.0,78.0,7.0,4.0,10.0,208.0,1385.0
86012,14,1101.0,75.0,4.0,10.0,22.0,255.0,1467.0
86014,14,830.0,48.0,5.0,1.0,15.0,171.0,1070.0
86015,14,679.0,35.0,1.0,1.0,16.0,142.0,874.0
86016,14,1059.0,59.0,4.0,5.0,19.0,271.0,1417.0
86018,14,1072.0,69.0,6.0,12.0,25.0,275.0,1459.0
86019,14,983.0,54.0,6.0,4.0,23.0,244.0,1314.0
86020,14,760.0,40.0,1.0,3.0,7.0,172.0,983.0
86021,14,862.0,64.0,10.0,4.0,20.0,212.0,1172.0
86022,14,770.0,33.0,2.0,5.0,7.0,171.0,988.0
86023,14,836.0,52.0,5.0,7.0,14.0,175.0,1089.0
86024,14,822.0,54.0,1.0,1.0,12.0,245.0,1135.0
86025,14,717.0,41.0,4.0,2.0,16.0,165.0,945.0
86026,14,1220.0,59.0,6.0,12.0,21.0,257.0,1575.0
86027,14,904.0,43.0,5.0,5.0,13.0,180.0,1150.0
86028,14,798.0,54.0,1.0,1.0,27.0,169.0,1050.0
86029,14,719.0,35.0,0.0,4.0,19.0,166.0,943.0
86030,15,1080.0,67.0,4.0,7.0,21.0,246.0,1425.0
86031,15,1054.0,46.0,1.0,10.0,19.0,234.0,1364.0
86032,15,887.0,42.0,4.0,9.0,20.0,212.0,1174.0
86033,15,1223.0,72.0,3.0,9.0,18.0,297.0,1622.0
86034,15,828.0,45.0,3.0,6.0,17.0,209.0,1108.0
86035,15,483.0,34.0,1.0,4.0,14.0,116.0,652.0
86036,15,854.0,48.0,2.0,6.0,21.0,175.0,1106.0
86037,15,1091.0,56.0,1.0,11.0,17.0,269.0,1445.0
86038,15,999.0,61.0,5.0,5.0,20.0,255.0,1345.0
86039,15,602.0,42.0,2.0,2.0,7.0,156.0,811.0
