county,elect_dist,status,dem,rep,con,wor,oth,blank,total
Kings,51043,Total,40.0,6.0,0.0,1.0,0.0,12.0,59.0
Kings,51044,Total,1201.0,103.0,8.0,11.0,30.0,337.0,1690.0
Kings,51045,Total,961.0,109.0,7.0,10.0,29.0,411.0,1527.0
Kings,51046,Total,863.0,98.0,3.0,6.0,26.0,356.0,1352.0
Kings,51047,Total,923.0,104.0,5.0,7.0,31.0,370.0,1440.0
Kings,51048,Total,485.0,43.0,2.0,0.0,9.0,186.0,725.0
Kings,51049,Total,618.0,66.0,6.0,2.0,13.0,254.0,959.0
Kings,51050,Total,467.0,108.0,5.0,3.0,18.0,167.0,768.0
Kings,51051,Total,432.0,152.0,6.0,1.0,8.0,166.0,765.0
Kings,51052,Total,1041.0,185.0,1.0,10.0,21.0,554.0,1812.0
Kings,51053,Total,759.0,175.0,9.0,1.0,19.0,288.0,1251.0
Kings,51054,Total,36.0,3.0,2.0,0.0,0.0,10.0,51.0
Kings,51055,Total,15.0,1.0,0.0,1.0,1.0,7.0,25.0
Kings,51056,Total,307.0,50.0,3.0,2.0,10.0,126.0,498.0
Kings,51057,Total,366.0,59.0,2.0,1.0,12.0,184.0,624.0
Kings,51058,Total,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Kings,52001,Total,763.0,62.0,2.0,0.0,4.0,66.0,897.0
Kings,52002,Total,1117.0,59.0,6.0,5.0,23.0,207.0,1417.0
Kings,52003,Total,242.0,7.0,0.0,3.0,10.0,60.0,322.0
Kings,52004,Total,12.0,0.0,0.0,0.0,1.0,3.0,16.0
Kings,52005,Total,682.0,46.0,1.0,5.0,19.0,197.0,950.0
Kings,52006,Total,1072.0,116.0,3.0,4.0,29.0,392.0,1616.0
Kings,52007,Total,798.0,83.0,0.0,1.0,42.0,301.0,1225.0
Kings,52008,Total,663.0,73.0,3.0,3.0,21.0,212.0,975.0
Kings,52009,Total,1223.0,107.0,2.0,5.0,19.0,279.0,1635.0
Kings,52010,Total,1015.0,75.0,1.0,3.0,34.0,242.0,1370.0
Kings,52011,Total,1045.0,71.0,1.0,3.0,19.0,315.0,1454.0
Kings,52012,Total,1160.0,74.0,1.0,3.0,26.0,347.0,1611.0
Kings,52013,Total,74.0,7.0,0.0,0.0,3.0,24.0,108.0
Kings,52014,Total,871.0,63.0,1.0,3.0,29.0,207.0,1174.0
Kings,52015,Total,1101.0,90.0,4.0,2.0,35.0,259.0,1491.0
Kings,52016,Total,1237.0,95.0,1.0,6.0,20.0,247.0,1606.0
Kings,52017,Total,1258.0,109.0,1.0,4.0,42.0,275.0,1689.0
Kings,52018,Total,965.0,78.0,2.0,3.0,30.0,240.0,1318.0
Kings,52019,Total,1357.0,94.0,2.0,3.0,27.0,389.0,1872.0
Kings,52020,Total,1120.0,69.0,1.0,3.0,19.0,241.0,1453.0
Kings,52021,Total,1373.0,119.0,4.0,5.0,30.0,374.0,1905.0
Kings,52022,Total,1337.0,119.0,0.0,3.0,32.0,327.0,1818.0
Kings,52023,Total,433.0,42.0,0.0,1.0,17.0,80.0,573.0
Kings,52024,Total,1186.0,95.0,1.0,3.0,32.0,293.0,1610.0
Kings,52025,Total,1347.0,94.0,2.0,1.0,26.0,274.0,1744.0
Kings,52026,Total,1528.0,121.0,0.0,4.0,41.0,398.0,2092.0
Kings,52027,Total,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Kings,52028,Total,916.0,52.0,0.0,4.0,17.0,216.0,1205.0
Kings,52029,Total,1087.0,58.0,1.0,5.0,21.0,313.0,1485.0
Kings,52030,Total,892.0,40.0,3.0,1.0,18.0,267.0,1221.0
Kings,52031,Total,1253.0,74.0,2.0,4.0,25.0,248.0,1606.0
Kings,52032,Total,1003.0,88.0,2.0,0.0,32.0,210.0,1335.0
Kings,52033,Total,386.0,20.0,1.0,3.0,5.0,87.0,502.0
Kings,52034,Total,942.0,50.0,1.0,2.0,21.0,167.0,1183.0
Kings,52035,Total,1273.0,75.0,1.0,9.0,35.0,246.0,1639.0
Kings,52036,Total,1031.0,50.0,1.0,3.0,22.0,236.0,1343.0
Kings,52037,Total,967.0,36.0,0.0,4.0,27.0,219.0,1253.0
Kings,52038,Total,499.0,25.0,2.0,1.0,10.0,91.0,628.0
Kings,52039,Total,1075.0,58.0,5.0,5.0,31.0,268.0,1442.0
Kings,52040,Total,1155.0,65.0,2.0,4.0,35.0,205.0,1466.0
Kings,52041,Total,1016.0,27.0,0.0,5.0,26.0,187.0,1261.0
Kings,52042,Total,1233.0,52.0,1.0,5.0,37.0,271.0,1599.0
Kings,52043,Total,1087.0,79.0,2.0,5.0,27.0,250.0,1450.0
Kings,52044,Total,817.0,83.0,3.0,2.0,18.0,185.0,1108.0
Kings,52045,Total,1061.0,63.0,0.0,5.0,35.0,262.0,1426.0
Kings,52046,Total,1033.0,65.0,1.0,6.0,16.0,167.0,1288.0
Kings,52047,Total,1287.0,97.0,1.0,3.0,36.0,264.0,1688.0
Kings,52048,Total,1435.0,124.0,2.0,6.0,34.0,273.0,1874.0
Kings,52049,Total,1064.0,70.0,1.0,3.0,31.0,207.0,1376.0
Kings,52050,Total,879.0,122.0,1.0,6.0,22.0,183.0,1213.0
Kings,52051,Total,474.0,31.0,1.0,1.0,13.0,77.0,597.0
Kings,52052,Total,925.0,44.0,2.0,4.0,23.0,180.0,1178.0
Kings,52053,Total,722.0,25.0,0.0,4.0,17.0,118.0,886.0
Kings,52054,Total,1005.0,62.0,4.0,8.0,16.0,177.0,1272.0
Kings,52055,Total,935.0,45.0,3.0,5.0,15.0,185.0,1188.0
Kings,52056,Total,895.0,44.0,1.0,7.0,17.0,163.0,1127.0
Kings,52057,Total,933.0,25.0,1.0,4.0,11.0,151.0,1125.0
Kings,52058,Total,415.0,10.0,0.0,7.0,7.0,103.0,542.0
Kings,52059,Total,898.0,63.0,2.0,10.0,22.0,157.0,1152.0
Kings,52060,Total,1633.0,70.0,2.0,12.0,45.0,341.0,2103.0
Kings,52061,Total,1457.0,90.0,0.0,3.0,38.0,243.0,1831.0
Kings,52062,Total,828.0,59.0,4.0,5.0,23.0,230.0,1149.0
Kings,52063,Total,1353.0,95.0,2.0,10.0,29.0,313.0,1802.0
Kings,52064,Total,949.0,56.0,0.0,13.0,33.0,235.0,1286.0
Kings,52065,Total,1067.0,48.0,2.0,5.0,29.0,195.0,1346.0
Kings,52066,Total,1154.0,37.0,1.0,2.0,22.0,198.0,1414.0
Kings,52067,Total,1031.0,42.0,5.0,5.0,24.0,200.0,1307.0
Kings,52068,Total,1077.0,56.0,3.0,7.0,22.0,212.0,1377.0
Kings,52069,Total,1313.0,58.0,1.0,13.0,37.0,242.0,1664.0
Kings,52070,Total,335.0,9.0,1.0,2.0,8.0,50.0,405.0
Kings,52071,Total,1101.0,51.0,1.0,5.0,23.0,205.0,1386.0
Kings,52072,Total,551.0,16.0,0.0,2.0,10.0,92.0,671.0
Kings,52073,Total,1187.0,44.0,0.0,10.0,26.0,205.0,1472.0
Kings,52074,Total,79.0,2.0,0.0,1.0,2.0,14.0,98.0
Kings,52075,Total,1073.0,35.0,2.0,4.0,22.0,163.0,1299.0
Kings,52076,Total,913.0,22.0,0.0,5.0,13.0,133.0,1086.0
Kings,52077,Total,1182.0,30.0,0.0,6.0,24.0,147.0,1389.0
Kings,52078,Total,391.0,14.0,0.0,3.0,3.0,49.0,460.0
Kings,52079,Total,1316.0,57.0,0.0,7.0,18.0,227.0,1625.0
Kings,52080,Total,1263.0,56.0,0.0,8.0,22.0,194.0,1543.0
Kings,52081,Total,1266.0,51.0,0.0,4.0,19.0,228.0,1568.0
Kings,52082,Total,1324.0,55.0,2.0,9.0,31.0,217.0,1638.0
Kings,52083,Total,1359.0,71.0,1.0,6.0,18.0,176.0,1631.0
Kings,52084,Total,1510.0,54.0,0.0,6.0,27.0,254.0,1851.0
Kings,52085,Total,1310.0,62.0,1.0,4.0,22.0,214.0,1613.0
Kings,52086,Total,820.0,30.0,4.0,6.0,23.0,136.0,1019.0
Kings,52087,Total,9.0,0.0,0.0,0.0,0.0,1.0,10.0
Kings,52088,Total,1.0,1.0,0.0,0.0,0.0,1.0,3.0
Kings,53001,Total,1240.0,100.0,9.0,11.0,30.0,271.0,1661.0
Kings,53002,Total,1182.0,87.0,3.0,5.0,32.0,286.0,1595.0
Kings,53003,Total,1217.0,69.0,4.0,14.0,18.0,257.0,1579.0
Kings,53004,Total,629.0,35.0,4.0,5.0,7.0,142.0,822.0
Kings,53005,Total,1063.0,64.0,6.0,10.0,19.0,226.0,1388.0
Kings,53006,Total,1157.0,61.0,4.0,13.0,27.0,206.0,1468.0
Kings,53007,Total,868.0,44.0,2.0,5.0,9.0,190.0,1118.0
Kings,53008,Total,1188.0,60.0,2.0,6.0,30.0,251.0,1537.0
Kings,53009,Total,932.0,64.0,1.0,4.0,30.0,257.0,1288.0
Kings,53010,Total,1260.0,70.0,3.0,7.0,23.0,322.0,1685.0
Kings,53011,Total,1023.0,57.0,1.0,9.0,28.0,299.0,1417.0
Kings,53012,Total,986.0,85.0,4.0,12.0,31.0,240.0,1358.0
Kings,53013,Total,1084.0,51.0,5.0,7.0,18.0,244.0,1409.0
Kings,53014,Total,1024.0,64.0,1.0,6.0,22.0,229.0,1346.0
Kings,53015,Total,918.0,99.0,3.0,8.0,23.0,302.0,1353.0
Kings,53016,Total,1123.0,57.0,3.0,10.0,22.0,261.0,1476.0
Kings,53017,Total,1303.0,53.0,3.0,19.0,29.0,329.0,1736.0
Kings,53018,Total,1257.0,55.0,4.0,12.0,21.0,262.0,1611.0
Kings,53019,Total,1337.0,68.0,2.0,7.0,31.0,285.0,1730.0
Kings,53020,Total,1408.0,54.0,1.0,12.0,29.0,309.0,1813.0
Kings,53021,Total,1326.0,71.0,1.0,9.0,31.0,279.0,1717.0
Kings,53022,Total,1324.0,58.0,2.0,6.0,31.0,352.0,1773.0
Kings,53023,Total,883.0,38.0,2.0,5.0,13.0,225.0,1166.0
Kings,53024,Total,1176.0,73.0,2.0,7.0,31.0,289.0,1578.0
Kings,53025,Total,1010.0,44.0,0.0,11.0,18.0,244.0,1327.0
Kings,53026,Total,1146.0,50.0,0.0,0.0,28.0,238.0,1462.0
Kings,53027,Total,1110.0,48.0,7.0,6.0,21.0,289.0,1481.0
Kings,53028,Total,1072.0,50.0,1.0,15.0,26.0,285.0,1449.0
Kings,53029,Total,1054.0,72.0,1.0,13.0,24.0,255.0,1419.0
Kings,53030,Total,930.0,36.0,3.0,17.0,32.0,273.0,1291.0
Kings,53031,Total,925.0,36.0,1.0,11.0,23.0,220.0,1216.0
Kings,53032,Total,1040.0,66.0,0.0,10.0,23.0,260.0,1399.0
Kings,53033,Total,1060.0,33.0,1.0,5.0,10.0,174.0,1283.0
Kings,53034,Total,827.0,43.0,3.0,6.0,12.0,173.0,1064.0
Kings,53035,Total,1125.0,59.0,2.0,6.0,17.0,220.0,1429.0
Kings,53036,Total,1218.0,47.0,4.0,10.0,23.0,242.0,1544.0
Kings,53037,Total,1332.0,144.0,7.0,3.0,10.0,227.0,1723.0
Kings,53038,Total,1070.0,80.0,1.0,0.0,16.0,267.0,1434.0
Kings,53039,Total,940.0,52.0,3.0,5.0,19.0,196.0,1215.0
Kings,53040,Total,1033.0,80.0,0.0,5.0,31.0,280.0,1429.0
Kings,53041,Total,1232.0,74.0,4.0,10.0,31.0,269.0,1620.0
Kings,53042,Total,1084.0,82.0,2.0,12.0,22.0,233.0,1435.0
Kings,53043,Total,1113.0,34.0,2.0,4.0,20.0,192.0,1365.0
Kings,53044,Total,1456.0,50.0,5.0,6.0,29.0,249.0,1795.0
Kings,53045,Total,1007.0,47.0,1.0,7.0,17.0,214.0,1293.0
Kings,53046,Total,1258.0,52.0,4.0,7.0,27.0,235.0,1583.0
Kings,53047,Total,1041.0,44.0,1.0,7.0,10.0,238.0,1341.0
Kings,53048,Total,1018.0,39.0,5.0,9.0,28.0,217.0,1316.0
Kings,53049,Total,1131.0,46.0,4.0,5.0,23.0,237.0,1446.0
Kings,53050,Total,1233.0,61.0,2.0,5.0,18.0,277.0,1596.0
Kings,53051,Total,1079.0,62.0,3.0,6.0,16.0,154.0,1320.0
Kings,53052,Total,1396.0,48.0,3.0,6.0,16.0,241.0,1710.0
Kings,53053,Total,1341.0,60.0,0.0,12.0,26.0,273.0,1712.0
Kings,53054,Total,1055.0,32.0,1.0,10.0,26.0,236.0,1360.0
Kings,53055,Total,1023.0,46.0,2.0,9.0,30.0,226.0,1336.0
Kings,53056,Total,1273.0,57.0,2.0,7.0,20.0,271.0,1630.0
Kings,53057,Total,764.0,37.0,3.0,3.0,6.0,127.0,940.0
Kings,53058,Total,621.0,31.0,0.0,8.0,16.0,189.0,865.0
Kings,53059,Total,794.0,36.0,6.0,8.0,19.0,144.0,1007.0
Kings,53060,Total,1418.0,79.0,3.0,9.0,33.0,288.0,1830.0
Kings,53061,Total,1231.0,65.0,1.0,8.0,31.0,325.0,1661.0
Kings,53062,Total,1362.0,61.0,5.0,8.0,30.0,256.0,1722.0
Kings,53063,Total,601.0,36.0,3.0,2.0,22.0,123.0,787.0
Kings,54001,Total,309.0,23.0,0.0,1.0,6.0,99.0,438.0
Kings,54002,Total,1007.0,95.0,4.0,8.0,17.0,292.0,1423.0
Kings,54003,Total,514.0,52.0,1.0,2.0,14.0,163.0,746.0
Kings,54004,Total,1013.0,55.0,0.0,5.0,21.0,246.0,1340.0
Kings,54005,Total,707.0,32.0,1.0,1.0,10.0,150.0,901.0
Kings,54006,Total,719.0,32.0,2.0,3.0,13.0,129.0,898.0
Kings,54007,Total,1060.0,100.0,1.0,4.0,20.0,320.0,1505.0
Kings,54008,Total,721.0,87.0,1.0,4.0,13.0,226.0,1052.0
Kings,54009,Total,813.0,103.0,3.0,7.0,19.0,252.0,1197.0
Kings,54010,Total,651.0,42.0,6.0,8.0,12.0,141.0,860.0
Kings,54011,Total,830.0,38.0,3.0,13.0,18.0,246.0,1148.0
Kings,54012,Total,762.0,37.0,0.0,5.0,9.0,160.0,973.0
Kings,54013,Total,609.0,22.0,3.0,5.0,6.0,126.0,771.0
Kings,54014,Total,604.0,38.0,2.0,2.0,10.0,139.0,795.0
Kings,54015,Total,771.0,35.0,4.0,7.0,19.0,186.0,1022.0
Kings,54016,Total,351.0,17.0,0.0,4.0,3.0,79.0,454.0
Kings,54017,Total,615.0,33.0,5.0,10.0,11.0,150.0,824.0
Kings,54018,Total,822.0,53.0,2.0,4.0,17.0,224.0,1122.0
Kings,54019,Total,619.0,39.0,2.0,1.0,12.0,140.0,813.0
Kings,54020,Total,533.0,33.0,4.0,4.0,7.0,156.0,737.0
Kings,54021,Total,653.0,63.0,2.0,2.0,16.0,194.0,930.0
Kings,54022,Total,839.0,57.0,3.0,8.0,19.0,231.0,1157.0
Kings,54023,Total,1040.0,101.0,5.0,4.0,23.0,313.0,1486.0
Kings,54024,Total,783.0,66.0,6.0,8.0,12.0,218.0,1093.0
Kings,54025,Total,1021.0,105.0,0.0,11.0,22.0,325.0,1484.0
Kings,54026,Total,764.0,71.0,1.0,3.0,10.0,237.0,1086.0
Kings,54027,Total,1036.0,73.0,2.0,7.0,18.0,340.0,1476.0
Kings,54028,Total,881.0,82.0,5.0,4.0,23.0,269.0,1264.0
Kings,54029,Total,1065.0,98.0,5.0,5.0,15.0,298.0,1486.0
Kings,54030,Total,972.0,94.0,6.0,4.0,27.0,288.0,1391.0
Kings,54031,Total,1234.0,127.0,7.0,8.0,19.0,337.0,1732.0
Kings,54032,Total,1014.0,83.0,7.0,6.0,27.0,296.0,1433.0
Kings,54033,Total,1101.0,82.0,2.0,5.0,23.0,287.0,1500.0
Kings,54034,Total,944.0,75.0,5.0,5.0,16.0,266.0,1311.0
Kings,54035,Total,1058.0,82.0,5.0,8.0,33.0,251.0,1437.0
Kings,54036,Total,1438.0,98.0,5.0,7.0,26.0,323.0,1897.0
Kings,54037,Total,880.0,55.0,2.0,4.0,14.0,186.0,1141.0
Kings,54038,Total,1238.0,47.0,2.0,12.0,25.0,210.0,1534.0
Kings,54039,Total,1201.0,58.0,3.0,10.0,21.0,284.0,1577.0
Kings,54040,Total,1091.0,51.0,0.0,11.0,28.0,262.0,1443.0
Kings,54041,Total,1147.0,51.0,4.0,11.0,27.0,247.0,1487.0
Kings,54042,Total,931.0,31.0,1.0,10.0,22.0,206.0,1201.0
Kings,54043,Total,1116.0,40.0,2.0,9.0,27.0,250.0,1444.0
Kings,54044,Total,1240.0,46.0,2.0,11.0,21.0,270.0,1590.0
Kings,54045,Total,1174.0,60.0,6.0,9.0,31.0,270.0,1550.0
Kings,54046,Total,881.0,41.0,1.0,6.0,24.0,229.0,1182.0
Kings,54047,Total,1077.0,46.0,1.0,12.0,20.0,248.0,1404.0
Kings,54048,Total,1118.0,60.0,5.0,9.0,24.0,282.0,1498.0
Kings,54049,Total,1016.0,58.0,0.0,8.0,26.0,218.0,1326.0
Kings,54050,Total,1078.0,49.0,5.0,11.0,19.0,208.0,1370.0
Kings,54051,Total,1012.0,50.0,3.0,5.0,23.0,252.0,1345.0
Kings,54052,Total,875.0,40.0,3.0,5.0,16.0,183.0,1122.0
Kings,54053,Total,896.0,57.0,4.0,5.0,24.0,186.0,1172.0
Kings,54054,Total,860.0,36.0,2.0,9.0,17.0,223.0,1147.0
Kings,54055,Total,951.0,51.0,2.0,5.0,26.0,168.0,1203.0
Kings,54056,Total,977.0,43.0,0.0,6.0,30.0,200.0,1256.0
Kings,54057,Total,1029.0,48.0,4.0,9.0,20.0,207.0,1317.0
Kings,54058,Total,55.0,5.0,0.0,0.0,1.0,27.0,88.0
Kings,54059,Total,3.0,0.0,0.0,0.0,0.0,1.0,4.0
Kings,54060,Total,159.0,4.0,0.0,0.0,0.0,25.0,188.0
Kings,54061,Total,558.0,31.0,2.0,10.0,8.0,157.0,766.0
Kings,54062,Total,333.0,24.0,0.0,8.0,10.0,90.0,465.0
Kings,55001,Total,1122.0,32.0,3.0,10.0,29.0,205.0,1401.0
Kings,55002,Total,947.0,32.0,1.0,3.0,26.0,202.0,1211.0
Kings,55003,Total,1040.0,35.0,1.0,5.0,22.0,156.0,1259.0
Kings,55004,Total,84.0,1.0,0.0,0.0,1.0,11.0,97.0
Kings,55005,Total,1087.0,31.0,4.0,7.0,22.0,162.0,1313.0
Kings,55006,Total,895.0,31.0,2.0,6.0,17.0,144.0,1095.0
Kings,55007,Total,1109.0,48.0,1.0,9.0,27.0,182.0,1376.0
Kings,55008,Total,1205.0,38.0,0.0,6.0,29.0,195.0,1473.0
Kings,55009,Total,1071.0,54.0,1.0,10.0,20.0,190.0,1346.0
Kings,55010,Total,1101.0,22.0,0.0,8.0,18.0,167.0,1316.0
Kings,55011,Total,846.0,29.0,1.0,8.0,20.0,197.0,1101.0
Kings,55012,Total,960.0,21.0,2.0,6.0,26.0,166.0,1181.0
Kings,55013,Total,1119.0,83.0,1.0,7.0,22.0,229.0,1461.0
Kings,55014,Total,1022.0,41.0,2.0,6.0,29.0,202.0,1302.0
Kings,55015,Total,1307.0,84.0,5.0,17.0,42.0,259.0,1714.0
Kings,55016,Total,2.0,0.0,0.0,0.0,0.0,1.0,3.0
Kings,55017,Total,186.0,9.0,1.0,1.0,5.0,38.0,240.0
Kings,55018,Total,77.0,3.0,0.0,0.0,3.0,26.0,109.0
Kings,55019,Total,948.0,45.0,3.0,6.0,17.0,218.0,1237.0
Kings,55020,Total,1155.0,52.0,6.0,12.0,22.0,241.0,1488.0
Kings,55021,Total,166.0,17.0,1.0,2.0,10.0,63.0,259.0
Kings,55022,Total,415.0,15.0,1.0,2.0,3.0,40.0,476.0
Kings,55023,Total,1250.0,45.0,2.0,12.0,20.0,242.0,1571.0
Kings,55024,Total,1233.0,50.0,3.0,7.0,19.0,270.0,1582.0
Kings,55025,Total,1374.0,61.0,3.0,8.0,27.0,286.0,1759.0
Kings,55026,Total,1125.0,63.0,2.0,11.0,23.0,256.0,1480.0
Kings,55027,Total,845.0,38.0,1.0,7.0,21.0,173.0,1085.0
Kings,55028,Total,798.0,43.0,2.0,4.0,14.0,165.0,1026.0
Kings,55029,Total,580.0,29.0,1.0,1.0,10.0,113.0,734.0
Kings,55030,Total,1149.0,49.0,2.0,7.0,38.0,214.0,1459.0
Kings,55031,Total,92.0,6.0,0.0,0.0,4.0,11.0,113.0
Kings,55032,Total,726.0,34.0,3.0,5.0,17.0,128.0,913.0
Kings,55033,Total,1398.0,52.0,4.0,14.0,24.0,304.0,1796.0
Kings,55034,Total,550.0,26.0,1.0,1.0,18.0,118.0,714.0
Kings,55035,Total,389.0,9.0,1.0,5.0,10.0,81.0,495.0
Kings,55036,Total,1228.0,45.0,2.0,9.0,16.0,230.0,1530.0
Kings,55037,Total,231.0,12.0,0.0,3.0,3.0,46.0,295.0
Kings,55038,Total,1436.0,73.0,7.0,6.0,27.0,262.0,1811.0
Kings,55039,Total,1204.0,44.0,0.0,3.0,19.0,197.0,1467.0
Kings,55040,Total,837.0,47.0,4.0,6.0,16.0,153.0,1063.0
Kings,55041,Total,935.0,35.0,1.0,6.0,27.0,170.0,1174.0
Kings,55042,Total,1152.0,61.0,4.0,5.0,21.0,233.0,1476.0
Kings,55043,Total,728.0,45.0,0.0,2.0,7.0,154.0,936.0
Kings,55044,Total,1045.0,46.0,2.0,16.0,22.0,183.0,1314.0
Kings,55045,Total,1291.0,40.0,4.0,7.0,29.0,227.0,1598.0
Kings,55046,Total,745.0,34.0,1.0,3.0,18.0,154.0,955.0
Kings,55047,Total,1162.0,37.0,5.0,4.0,19.0,196.0,1423.0
Kings,55048,Total,1438.0,48.0,1.0,12.0,25.0,256.0,1780.0
Kings,55049,Total,1483.0,67.0,0.0,9.0,19.0,238.0,1816.0
Kings,55050,Total,1303.0,56.0,6.0,11.0,33.0,271.0,1680.0
Kings,55051,Total,1428.0,60.0,1.0,5.0,38.0,250.0,1782.0
Kings,55052,Total,1397.0,48.0,2.0,10.0,33.0,304.0,1794.0
Kings,55053,Total,1410.0,50.0,1.0,11.0,28.0,282.0,1782.0
Kings,55054,Total,247.0,7.0,0.0,3.0,6.0,54.0,317.0
Kings,55055,Total,842.0,25.0,2.0,5.0,21.0,190.0,1085.0
Kings,55056,Total,1250.0,37.0,1.0,9.0,27.0,213.0,1537.0
Kings,55057,Total,1235.0,51.0,4.0,5.0,25.0,233.0,1553.0
Kings,55058,Total,73.0,3.0,1.0,0.0,1.0,16.0,94.0
Kings,55059,Total,879.0,30.0,0.0,4.0,15.0,207.0,1135.0
Kings,55060,Total,1467.0,47.0,1.0,13.0,37.0,296.0,1861.0
Kings,55061,Total,652.0,28.0,0.0,4.0,20.0,121.0,825.0
Kings,55062,Total,774.0,29.0,0.0,2.0,16.0,147.0,968.0
Kings,55063,Total,1360.0,29.0,3.0,14.0,32.0,247.0,1685.0
Kings,55064,Total,1205.0,30.0,2.0,2.0,18.0,117.0,1374.0
Kings,55065,Total,1213.0,42.0,3.0,4.0,19.0,211.0,1492.0
Kings,56001,Total,1294.0,60.0,0.0,13.0,20.0,281.0,1668.0
Kings,56002,Total,1098.0,44.0,2.0,6.0,12.0,247.0,1409.0
Kings,56003,Total,1014.0,48.0,1.0,6.0,17.0,193.0,1279.0
Kings,56004,Total,769.0,37.0,3.0,5.0,10.0,183.0,1007.0
Kings,56005,Total,1407.0,60.0,1.0,3.0,23.0,232.0,1726.0
Kings,56006,Total,1181.0,62.0,3.0,6.0,21.0,229.0,1502.0
Kings,56007,Total,1325.0,41.0,4.0,11.0,15.0,276.0,1672.0
Kings,56008,Total,1022.0,48.0,4.0,7.0,21.0,204.0,1306.0
Kings,56009,Total,1011.0,41.0,6.0,6.0,31.0,209.0,1304.0
Kings,56010,Total,976.0,45.0,1.0,12.0,14.0,196.0,1244.0
Kings,56011,Total,1270.0,56.0,1.0,13.0,32.0,258.0,1630.0
Kings,56012,Total,1390.0,57.0,4.0,11.0,23.0,290.0,1775.0
Kings,56013,Total,1290.0,39.0,3.0,14.0,31.0,235.0,1612.0
Kings,56014,Total,1142.0,43.0,6.0,11.0,21.0,235.0,1458.0
Kings,56015,Total,1086.0,53.0,0.0,11.0,22.0,242.0,1414.0
Kings,56016,Total,1112.0,44.0,3.0,9.0,24.0,239.0,1431.0
Kings,56017,Total,1124.0,40.0,2.0,7.0,17.0,216.0,1406.0
Kings,56018,Total,45.0,3.0,0.0,0.0,2.0,10.0,60.0
Kings,56019,Total,1021.0,24.0,3.0,6.0,20.0,197.0,1271.0
Kings,56020,Total,1214.0,34.0,3.0,13.0,28.0,220.0,1512.0
Kings,56021,Total,1059.0,32.0,3.0,10.0,17.0,194.0,1315.0
Kings,56022,Total,821.0,18.0,4.0,4.0,14.0,151.0,1012.0
Kings,56023,Total,894.0,18.0,1.0,10.0,14.0,154.0,1091.0
Kings,56024,Total,1402.0,50.0,2.0,7.0,37.0,226.0,1724.0
Kings,56025,Total,1169.0,43.0,5.0,15.0,19.0,236.0,1487.0
Kings,56026,Total,1368.0,53.0,3.0,10.0,28.0,250.0,1712.0
Kings,56027,Total,1266.0,46.0,1.0,6.0,31.0,249.0,1599.0
Kings,56028,Total,1201.0,26.0,3.0,10.0,31.0,213.0,1484.0
Kings,56029,Total,1420.0,31.0,6.0,12.0,28.0,221.0,1718.0
Kings,56030,Total,1101.0,39.0,0.0,13.0,22.0,200.0,1375.0
Kings,56031,Total,1183.0,38.0,3.0,13.0,23.0,205.0,1465.0
Kings,56032,Total,1251.0,31.0,4.0,12.0,25.0,212.0,1535.0
Kings,56033,Total,1229.0,27.0,1.0,18.0,30.0,232.0,1537.0
Kings,56034,Total,1323.0,40.0,4.0,10.0,33.0,212.0,1622.0
Kings,56035,Total,1231.0,44.0,0.0,13.0,27.0,202.0,1517.0
Kings,56036,Total,1284.0,55.0,0.0,8.0,39.0,228.0,1614.0
Kings,56037,Total,1460.0,50.0,1.0,12.0,37.0,203.0,1763.0
Kings,56038,Total,1444.0,22.0,0.0,15.0,38.0,213.0,1732.0
Kings,56039,Total,1145.0,36.0,3.0,20.0,26.0,188.0,1418.0
Kings,56040,Total,1114.0,23.0,0.0,14.0,36.0,167.0,1354.0
Kings,56041,Total,1097.0,26.0,5.0,5.0,24.0,184.0,1341.0
Kings,56042,Total,1044.0,38.0,3.0,7.0,25.0,159.0,1276.0
Kings,56043,Total,1158.0,20.0,0.0,5.0,19.0,165.0,1367.0
Kings,56044,Total,1568.0,24.0,4.0,17.0,38.0,216.0,1867.0
Kings,56045,Total,1552.0,34.0,1.0,23.0,27.0,244.0,1881.0
Kings,56046,Total,1350.0,33.0,2.0,8.0,31.0,187.0,1611.0
Kings,56047,Total,1275.0,44.0,3.0,7.0,23.0,166.0,1518.0
Kings,56048,Total,1396.0,24.0,4.0,8.0,25.0,201.0,1658.0
Kings,56049,Total,1271.0,32.0,2.0,12.0,29.0,202.0,1548.0
Kings,56050,Total,1503.0,34.0,3.0,12.0,32.0,218.0,1802.0
Kings,56051,Total,883.0,32.0,6.0,4.0,13.0,148.0,1086.0
Kings,56052,Total,858.0,39.0,2.0,6.0,17.0,170.0,1092.0
Kings,56053,Total,1198.0,34.0,1.0,9.0,27.0,204.0,1473.0
Kings,56054,Total,687.0,26.0,4.0,6.0,14.0,114.0,851.0
Kings,56055,Total,876.0,27.0,1.0,9.0,27.0,124.0,1064.0
Kings,56056,Total,1701.0,42.0,1.0,14.0,34.0,265.0,2057.0
Kings,56057,Total,421.0,17.0,3.0,2.0,8.0,72.0,523.0
Kings,56058,Total,1737.0,38.0,3.0,16.0,30.0,247.0,2071.0
Kings,56059,Total,645.0,13.0,0.0,12.0,14.0,121.0,805.0
Kings,56060,Total,856.0,28.0,2.0,5.0,21.0,159.0,1071.0
